,Date,ITS_LIVE Mean Velocity,Mask Ratio
1034,2016-09-02,806.1,0.509
1041,2016-09-04,860.6,0.797
1044,2016-09-06,883.7,0.585
1046,2016-09-07,848.0,0.782
1058,2016-09-11,830.5,0.579
1059,2016-09-12,910.1,0.781
1061,2016-09-17,918.8,0.706
1067,2016-09-22,972.7,0.744
1073,2016-09-24,916.8,0.749
1074,2016-10-01,947.2,0.754
1075,2016-10-03,852.1,0.765
1076,2016-10-06,808.5,0.745
1077,2016-10-07,951.0,0.501
1083,2016-10-09,851.2,0.763
1084,2016-10-11,855.3,0.66
1086,2016-10-12,850.2,0.743
1087,2016-10-15,914.1,0.766
1088,2016-10-18,865.3,0.709
1089,2016-10-21,925.9,0.71
1090,2016-10-24,904.0,0.65
1091,2016-10-27,986.5,0.697
1092,2016-10-30,1031.9,0.766
1093,2016-11-02,1140.3,0.782
1094,2016-11-05,945.8,0.602
1095,2016-11-08,921.8,0.759
1096,2016-11-11,959.8,0.764
1097,2016-11-14,1083.2,0.75
1098,2016-11-17,1075.3,0.706
1099,2016-11-20,1106.3,0.777
1100,2016-11-23,1132.7,0.702
1101,2016-11-26,1145.8,0.748
1102,2016-11-29,1105.7,0.644
1103,2016-12-02,1093.7,0.696
1104,2016-12-05,1091.9,0.687
1105,2016-12-08,1213.5,0.788
1106,2016-12-11,1114.7,0.735
1107,2016-12-14,1155.6,0.697
1108,2016-12-17,1138.9,0.701
1109,2016-12-20,1161.8,0.749
1111,2016-12-23,1221.7,0.688
1113,2016-12-26,1236.7,0.751
1115,2016-12-29,1166.7,0.677
1116,2017-01-01,1159.2,0.708
1118,2017-01-04,1072.4,0.575
1119,2017-01-07,1176.2,0.697
1120,2017-01-10,1099.0,0.635
1121,2017-01-13,1228.5,0.774
1122,2017-01-16,1145.5,0.642
1123,2017-01-19,1230.1,0.768
1124,2017-01-22,1177.8,0.677
1125,2017-01-25,1305.8,0.757
1126,2017-01-27,1247.3,0.703
1127,2017-01-28,1155.8,0.562
1128,2017-01-30,1190.1,0.611
1129,2017-01-31,1295.5,0.676
1130,2017-02-02,1328.2,0.701
1131,2017-02-03,1234.8,0.724
1133,2017-02-05,1202.5,0.593
1135,2017-02-06,1298.0,0.739
1136,2017-02-08,1319.7,0.709
1137,2017-02-09,1266.5,0.691
1139,2017-02-11,1132.8,0.544
1141,2017-02-12,1209.2,0.63
1142,2017-02-14,1254.7,0.646
1143,2017-02-15,1246.9,0.659
1145,2017-02-18,1230.4,0.618
1147,2017-02-21,1332.8,0.736
